DOI,AuthorID
httpsdoiorg101109TDSC20233242134,51539608846
httpsdoiorg101109TNSM20243498594,51539609311
httpsdoiorg101109TVT20243471334,51539609330
httpsdoiorg101016jmeasen2023100706,51539609924
httpsdoiorg101016jmeasen2023100706,51539609924
httpsdoiorg101016jjksuci2024102036,51539609941
httpsdlacmorgdoiproceedings1011452904354,51539610252
httpsdoiorg101109JLT20243449432,51539610352
httpsdlacmorgdoiproceedings1011453320269,51539610356
httpsdlacmorgtoctops2022251,51539610356
httpsdlacmorgdoiproceedings1011453599957,51539610356
httpsdoiorg101109TVT20243456114,51539610475
httpsdoiorg101109TVT20243456114,51539610475
httpsdoiorg101109TCE20243482092,51539610770
httpsdoiorg101016jaej202410078,51539610770
httpsdoiorg101109TCE20243434671,51539610770
httpsdoiorg101109JIOT20243453336,51539610770
httpsdoiorg101109TCE20243443203,51539610770
httpsdoiorg101016jaej202409030,51539610770
httpsdoiorg101109JIOT20243492721,51539607647
httpsdoiorg101109JIOT20243492721,51539607647
httpsdoiorg101109JIOT20243491362,51539607647
httpsdoiorg101109JIOT20243491362,51539607647
httpsdoiorg101016jacra202410014,51539607696
httpsdoiorg101016jstae2024100085,51539607765
httpsdoiorg101109TIE20243454408,51539607951
httpsdoiorg101109TNNLS20223161314,51539608080
httpsdoiorg101016jejrad2024111534,51539608546
httpsdoiorg101016jejrad2024111534,51539608546
httpsdlacmorgtoctochi2023305,51539608976
httpsdoiorg101109TSG20243392259,51539609026
httpsdoiorg101109TASE20243485541,51539609026
httpsdoiorg101109TRPMS20243440344,51539609629
httpsdoiorg101109MNET20243482273,51539609631
httpsdoiorg101016jins2024121107,51539609854
httpsdoiorg101016jins2024121107,51539609854
httpsdoiorg101016jins2024121107,51539609859
httpsdoiorg101016jins2024121107,51539609859
httpsdoiorg101016jins2024121107,51539609859
httpsdoiorg101109TIE20243451138,51539609859
httpsdoiorg101109JIOT20243486965,51539610315
httpsdoiorg101109JIOT20243486965,51539610315
httpsdoiorg101109TCE20243424239,51539610616
httpsdoiorg101109TDSC20243387570,51539610792
httpsdoiorg101016jeij2024100513,51539610917
httpsdoiorg101109TCE20243422788,51539610917
httpsdoiorg101109TVT20243368439,51539610917
httpsdoiorg101016jeij2024100513,51539610917
httpsdoiorg101109TCE20243409069,51539610917
httpsdoiorg101109TCE20243472071,51539610917
httpsdoiorg101109COMST20243493626,51539610917
httpsdoiorg101109JIOT20243499737,51539610917
httpsdoiorg101109TVT20243368439,51539610917
httpsdoiorg101109JIOT20243501294,51539610925
httpsdoiorg101109JIOT20243472026,51539611123
httpsdoiorg101109TSC20243451239,51539611216
httpsdoiorg101016jjksuci2024102134,51539611270
httpsdoiorg101016jaej202409016,51539611636
httpsdoiorg101109JBHI20223223798,51539607876
httpsdoiorg101109JBHI20223223798,51539607876
httpsdoiorg101016jijhcs2024103315,51539608414
httpsdoiorg101016jjoitmc2024100329,51539608522
httpsdoiorg101016jejrad2024111534,51539608523
httpsdoiorg101109TEVC20243357819,51539608799
httpsdoiorg101109TETCI20243437253,51539609056
httpsdoiorg101109TCOMM20243443729,51539609106
httpsdoiorg101109TCSVT20243465445,51539609210
httpsdoiorg101109TNNLS20243454070,51539609267
httpsdoiorg101109TBDATA20243499345,51539609267
httpsdoiorg101016jtechfore2024123556,51539609267
httpsdoiorg101016jstrueco202405010,51539609267
httpsdoiorg101109TITS20243485481,51539609746
httpsdoiorg101016jjksuci2024101968,51539610056
httpsdoiorg101016jjksuci2024101968,51539610056
httpsdlacmorgdoiproceedings1011453321705,51539610133
httpsdoiorg101109TDSC20243494835,51539610133
httpsdoiorg101109TSG20243453491,51539610264
httpsdoiorg101109ACCESS20192943243,51539610316
httpsdoiorg101109ACCESS20192943243,51539610316
httpsdlacmorgdoiproceedings1011453600160,51539610375
httpsdoiorg101016jpatrec202307008,51539610546
httpsdoiorg101109JSTSP20243452501,51539610637
httpsdoiorg101109TCCN20243482354,51539610637
httpsdoiorg101109TMC20243470831,51539610637
httpsdoiorg101109TASE20243409551,51539610637
httpsdoiorg101016jjksuci2024102134,51539611267
httpsdoiorg101016jaej202411069,51539611567
httpsdoiorg101016jiot2024101248,51539611567
httpsdoiorg101016jrineng2024103277,51539611567
httpsdoiorg101016jecoenv2024116856,51539611567
httpsdoiorg101016jeswa2023122862,51539611567
httpsdoiorg101016jrineng2024103277,51539611567
httpsdoiorg101109TPAMI20223205910,51539607597
httpsdoiorg101016jradi202410010,51539607713
httpsdoiorg101109JIOT20243486331,51539607721
httpsdoiorg101016jdcan202407008,51539607721
httpsdoiorg101109TVT20243493463,51539607721
httpsdoiorg101016jjnca2024103933,51539607721
httpsdoiorg101109JIOT20243484357,51539607721
httpsdoiorg101109JIOT20243470210,51539607721
httpsdoiorg101016jdcan202407007,51539607721
httpsdoiorg101109TCE20243472071,51539607721
httpsdoiorg101109TSC20243478730,51539607721
httpsdoiorg101109MNET20243448288,51539607721
httpsdoiorg101109JIOT20243486331,51539607721
httpsdoiorg101109JIOT20243470130,51539607721
httpsdoiorg101109TIV20243492015,51539607721
httpsdoiorg101109JIOT20243467110,51539607721
httpsdoiorg101109JIOT20243476950,51539607721
httpsdoiorg101109TSUSC20243409329,51539607721
httpsdoiorg101109TNNLS20243475216,51539607886
httpsdoiorg101109TNNLS20243467338,51539607886
httpsdoiorg101109TIE20243481960,51539607973
httpsdoiorg101109TIE20243413828,51539608070
httpsdoiorg101109TIE20243493174,51539608070
httpsdoiorg101109TIE20243493197,51539608070
httpsdoiorg101016jjebo2024106762,51539608091
httpsdoiorg101109TNNLS20243352974,51539608154
httpsdoiorg101016jknosys2024111576,51539608197
httpsdoiorg101016jknosys2024111576,51539608197
httpsdoiorg101016jknosys2024111576,51539608197
httpsdoiorg101016jtechfore2024123556,51539608197
httpsdoiorg101016jtechfore2024123556,51539608197
httpsdoiorg101016jtechfore2024123556,51539608197
httpsdoiorg101016jstrueco202405010,51539608197
httpsdoiorg101016jstrueco202405010,51539608197
httpsdoiorg101016jstrueco202405010,51539608197
httpsdoiorg101109TCE20243384455,51539608197
httpsdoiorg101109TIV20243453511,51539608197
httpsdoiorg101016jstrueco202405010,51539608200
httpsdoiorg101016jstrueco202405010,51539608200
httpsdoiorg101016jstrueco202405010,51539608200
httpsdoiorg101016jstrueco202405010,51539608200
httpsdoiorg101016jjksuci2024102041,51539608200
httpsdoiorg101016jjare202310005,51539608200
httpsdoiorg101016jjretconser2023103440,51539608246
httpsdoiorg101016jclinbiochem2024110861,51539608340
httpsdoiorg101016jclinbiochem2024110861,51539608350
httpsdoiorg101016jclinbiochem2024110861,51539608350
httpsdoiorg101109TBDATA20243407573,51539608765
httpsdoiorg101109TBDATA20243407573,51539608765
httpsdoiorg101109TCSVT20243484392,51539608892
httpsdoiorg101109TMM20243459637,51539609001
httpsdoiorg101109TBDATA20223227403,51539609259
httpsdoiorg101109TBDATA20243403390,51539609275
httpsdoiorg101109TSC20243451187,51539609275
httpsdoiorg101109TBDATA20243403390,51539609275
httpsdlacmorgtocjdiq2023153,51539609432
httpsdoiorg101109TSC20243486185,51539609451
httpsdoiorg101109TCSVT20223200698,51539609483
httpsdoiorg101109TDSC20243475391,51539609662
httpsdoiorg101016jdajour2024100506,51539610075
httpsdoiorg101016jhcc2024100243,51539610146
httpsdoiorg101016jhcc2024100240,51539610146
httpsdoiorg101016jhcc2024100240,51539610146
httpsdoiorg101016jjss2024112288,51539610234
httpsdoiorg101109TVT20243456114,51539610477
httpsdoiorg101109TDSC20243473695,51539610477
httpsdoiorg101109TVT20243456114,51539610477
httpsdoiorg101109TNSM20243440395,51539610477
httpsdoiorg101109JIOT20243472019,51539610477
httpsdoiorg101109JIOT20243470891,51539611245
httpsdoiorg101109JIOT20243470891,51539611245
httpsdlacmorgdoiproceedings1011453301761,51539611423
httpsdlacmorgdoiproceedings1011453274192,51539611661
httpsdoiorg101016jmeasen2024101046,51539611692
httpsdoiorg101016jmeasen2024101046,51539611692
httpsdoiorg101109TCAD20243476464,51539607609
httpsdoiorg101109TPAMI20243432552,51539607702
httpsdoiorg101016jjbusres2024115128,51539607997
httpsdoiorg101016jjbusres2024115128,51539607997
httpsdoiorg101016jjoitmc2024100455,51539608159
httpsdoiorg101016jcompbiomed2024108950,51539608473
httpsdoiorg101016jcompbiomed2024108950,51539608473
httpsdoiorg101016jcompbiomed2024108950,51539608473
httpsdoiorg101016jcompbiomed2024108950,51539608473
httpsdoiorg101109TITS20243498037,51539609074
httpsdoiorg101109JIOT20243476149,51539609600
httpsdoiorg101109JIOT20243492279,51539609600
httpsdoiorg101109JIOT20243476149,51539609600
httpsdoiorg101109TII20223162201,51539609659
httpsdoiorg101109JIOT20243468733,51539609659
httpsdoiorg101109JIOT20243468733,51539609659
httpsdoiorg101109JIOT20243507366,51539609659
httpsdoiorg101109JIOT20243468733,51539609659
httpsdoiorg101109JIOT20243507366,51539609659
httpsdoiorg101109JIOT20243507366,51539609659
httpsdoiorg101016jhcc2024100265,51539610112
httpsdoiorg101016jdcan202410014,51539610112
httpsdoiorg101109TMM20233336236,51539610286
httpsdoiorg101109MCE20243467768,51539610937
httpsdoiorg101016jiot2023100889,51539610937
httpsdoiorg101109JIOT20243476686,51539611015
httpsdoiorg101109TCE20243417890,51539611015
httpsdoiorg101109TCE20243460753,51539611015
httpsdoiorg101016jtechfore2024123328,51539611015
httpsdoiorg101109TAP20243468458,51539611190
httpsdoiorg101016jiot2024101272,51539611506
httpsdoiorg101016jaej202403003,51539611546
httpsdoiorg101016jatech2024100609,51539611606
httpsdoiorg101016jrineng2024102283,51539611695
httpsdoiorg101016jrineng2024102283,51539611695
httpsdoiorg101109TCE20243502408,51539607754
httpsdoiorg101109TG20233263070,51539607946
httpsdoiorg101109TCSVT20243462946,51539607985
httpsdoiorg101016jfuture202211010,51539607985
httpsdoiorg101016jejrad2024111534,51539608536
httpsdoiorg101109TBDATA20243404104,51539608614
httpsdoiorg101109TNNLS20243358858,51539608893
httpsdoiorg101109TCSVT20243484392,51539608893
httpsdoiorg101109TMI20243496860,51539608893
httpsdoiorg101109TGCN20243436535,51539608893
httpsdoiorg101109TMI20243429340,51539608927
httpsdoiorg101109TETCI20243445869,51539609046
httpsdoiorg101109JBHI20243408215,51539609572
httpsdoiorg101109TBDATA20243453749,51539609572
httpsdoiorg101109JBHI20233336721,51539609572
httpsdlacmorgdoiproceedings1011453495018,51539609637
httpsdoiorg101109JIOT20243468733,51539609660
httpsdoiorg101109JIOT20243468733,51539609660
httpsdoiorg101109JIOT20243468733,51539609660
httpsdoiorg101109TCE20243439437,51539609660
httpsdoiorg101109TDSC20243431011,51539609784
httpsdoiorg101109JIOT20243486994,51539609784
httpsdoiorg101109TVCG20243508712,51539609784
httpsdoiorg101109JIOT20243486994,51539609784
httpsdoiorg101109TBDATA20243403371,51539609784
httpsdoiorg101016jdcan202409001,51539609784
httpsdoiorg101109TVLSI20243486312,51539610195
httpsdoiorg101016jmicpro2023104967,51539610239
httpsdoiorg101109TVT20243480528,51539610676
httpsdoiorg101109TWC20243503369,51539610676
httpsdoiorg101109TCCN20243457532,51539610745
httpsdoiorg101109JIOT20243467284,51539611173
httpsdoiorg101109TPAMI20243432552,51539607705
httpsdoiorg101109RBME20243485022,51539608023
httpsdoiorg101109TNNLS20233331380,51539608023
httpsdoiorg101109TRPMS20243433575,51539608023
httpsdoiorg101109TCSS20233329664,51539608066
httpsdoiorg101109TC20243500354,51539608066
httpsdoiorg101109TCE20243438356,51539608066
httpsdoiorg101016jtsc2024101524,51539608240
httpsdoiorg101109TSC20243463496,51539608651
httpsdoiorg101109TBDATA20243495499,51539608651
httpsdoiorg101109TVCG20243476508,51539608651
httpsdoiorg101109TBDATA20243426310,51539608955
httpsdoiorg101109LCOMM20243494030,51539608965
httpsdoiorg101109TVT20243433035,51539608965
httpsdoiorg101016jtechfore2024123556,51539608965
httpsdoiorg101016jcomnet2023109663,51539608965
httpsdoiorg101016jtechfore2024123345,51539608965
httpsdoiorg101109TVT20243489629,51539608965
httpsdoiorg101109TBDATA20243495499,51539609044
httpsdoiorg101109TMC20243507153,51539609494
httpsdoiorg101109TVT20243492349,51539609494
httpsdoiorg101109TSC20243504237,51539609494
httpsdoiorg101109TVT20243492349,51539609494
httpsdlacmorgdoiproceedings1011453651781,51539609557
httpsdoiorg101109COMST20243442475,51539609706
httpsdoiorg1023919JCCea2022-0748202401,51539609726
httpsdlacmorgdoiproceedings1011453603273,51539610276
httpsdlacmorgdoiproceedings1011451807406,51539610300
httpsdlacmorgdoiproceedings1011453474369,51539610403
httpsdoiorg101109TCAD20243455237,51539607811
httpsdoiorg101016jcaeai2024100269,51539608302
httpsdoiorg101016jcompbiomed2024108950,51539608471
httpsdoiorg101016jcompbiomed2024108950,51539608471
httpsdoiorg101016jejrad2024111534,51539608545
httpsdoiorg101109TMC20243482321,51539608740
httpsdoiorg101109TSC20243463397,51539608740
httpsdoiorg101109TNET20243492034,51539608740
httpsdoiorg101109JIOT20243498067,51539608740
httpsdoiorg101109TMC20243482321,51539608740
httpsdoiorg101109TNET20243492034,51539608740
httpsdoiorg101109JIOT20243498067,51539608740
httpsdoiorg101109TBDATA20243433525,51539608752
httpsdoiorg101109TMC20243504284,51539608752
httpsdoiorg101109TDSC20243431542,51539609291
httpsdoiorg101109TEVC20243365101,51539609776
httpsdoiorg101016jbcra2024100241,51539609803
httpsdoiorg101016jbcra2024100241,51539609803
httpsdoiorg101016jbcra2024100241,51539609803
httpsdoiorg101016jmarpol2023105909,51539609901
httpsdlacmorgdoiproceedings1011453474369,51539610396
httpsdlacmorgtoccsur2022544,51539610590
httpsdoiorg101109JSSC20243452113,51539610964
httpsdoiorg101109TCE20243502408,51539607756
httpsdoiorg101016jdcan202306007,51539607756
httpsdoiorg101016jijinfomgt2024102853,51539607759
httpsdoiorg101109TASE20243378010,51539607862
httpsdoiorg101109MNET20243494862,51539607862
httpsdoiorg101109TCSVT20243431669,51539608052
httpsdoiorg101109TASE20243377291,51539608170
httpsdoiorg101016jcmpb2023107643,51539608382
httpsdoiorg101016jcmpb2023107643,51539608382
httpsdoiorg101016jcmpb2023107643,51539608382
httpsdoiorg101109TNNLS20243387757,51539608569
httpsdoiorg101109TMC20243507153,51539608615
httpsdoiorg101109TMC20243475481,51539608615
httpsdoiorg101109TBDATA20243404104,51539608615
httpsdoiorg101016jfuture202211010,51539608615
httpsdoiorg101109TAP20243503915,51539608615
httpsdoiorg101109TDSC20243387570,51539608743
httpsdoiorg101109TMC20243482321,51539608743
httpsdoiorg101109TDSC20243478786,51539608743
httpsdoiorg101109TSC20243463397,51539608743
httpsdoiorg101109TMC20243482321,51539608743
httpsdoiorg101109TKDE20243487641,51539608885
httpsdoiorg101109TNNLS20233270559,51539608885
httpsdoiorg101109TMC20243497934,51539609426
httpsdlacmorgdoiproceedings1011453288599,51539609426
httpsdlacmorgdoiproceedings1011453524383,51539609426
httpsdoiorg101109TDSC20223219082,51539609426
httpsdoiorg101109TVT20233347744,51539609626
httpsdoiorg101109TDSC20243446864,51539609745
httpsdoiorg101016jins2024121107,51539609855
httpsdoiorg101016jins2024121107,51539609855
httpsdoiorg101016jsftr2023100107,51539609988
httpsdoiorg101109TII20243449995,51539610457
httpsdoiorg101109TII20243449995,51539610457
httpsdoiorg101109JIOT20243476149,51539610529
httpsdoiorg101109JIOT20243476149,51539610529
httpsdlacmorgdoiproceedings1055552826165,51539610561
httpsdoiorg101016jcose2024103974,51539610592
httpsdoiorg101109TR20243428870,51539611178
httpsdoiorg101016jiot2024101308,51539611342
httpsdoiorg101016jicte202404012,51539611369
httpsdoiorg101016jfuture202312029,51539611391
httpsdoiorg101016jfuture202312029,51539611391
httpsdoiorg101016jiot2024101225,51539611512
httpsdlacmorgdoiproceedings1011453395245,51539611705
httpsdoiorg101016jijinfomgt2024102853,51539607762
httpsdoiorg101109TNNLS20243404021,51539607789
httpsdoiorg101109JBHI20223223798,51539607874
httpsdoiorg101109JBHI20223223798,51539607874
httpsdoiorg101016jstrueco202405010,51539608203
httpsdoiorg101016jstrueco202405010,51539608203
httpsdoiorg101016jstrueco202405010,51539608203
httpsdoiorg101016jstrueco202405010,51539608203
httpsdoiorg101016jjksuci2024102041,51539608203
httpsdoiorg101016jjare202310005,51539608203
httpsdoiorg101016jcompbiomed2024108950,51539608480
httpsdoiorg101016jcompbiomed2024108950,51539608480
httpsdoiorg101016jcompbiomed2024108950,51539608480
httpsdoiorg101016jcompbiomed2024108950,51539608480
httpsdoiorg101016jcompbiomed2024108950,51539608480
httpsdoiorg101016jcompbiomed2024108950,51539608480
httpsdoiorg101109TNNLS20243379585,51539609142
httpsdoiorg101109TIV20243451149,51539609236
httpsdlacmorgdoiproceedings1011453461702,51539610305
httpsdoiorg101016jinfsof2024107520,51539610362
httpsdoiorg101109TCSI20243463184,51539610496
httpsdlacmorgdoiproceedings1055552826165,51539610559
httpsdoiorg101109TCE20243416402,51539610751
httpsdoiorg101109TCE20243416402,51539610751
httpsdoiorg101109JIOT20243461709,51539610799
httpsdoiorg101109TCSVT20243509032,51539610799
httpsdoiorg101109TASE20243362980,51539610990
httpsdoiorg101016jiot2023100936,51539611257
httpsdoiorg101016jiot2024101272,51539611507
httpsdoiorg101016jiot2024101240,51539611533
httpsdoiorg101016jiot2024101240,51539611533
httpsdoiorg101016jegyr202403035,51539611533
httpsdoiorg101016jegyr202403035,51539611533
httpsdoiorg101016jmeasen2024101409,51539611625
httpsdoiorg101016jmeasen2024101409,51539611625
httpsdoiorg101016jmeasen2024101409,51539611625
httpsdoiorg101016jmeasen2024101409,51539611625
httpsdoiorg101016jeij2024100513,51539611625
httpsdoiorg101016jeij2024100513,51539611625
httpsdoiorg101016jeij2024100513,51539611625
httpsdoiorg101016jeij2024100513,51539611625
httpsdoiorg101016jeij2024100513,51539611625
httpsdoiorg101016jeij2024100513,51539611625
httpsdoiorg101016jeij2024100513,51539611625
httpsdoiorg101016jeij2024100513,51539611625
httpsdoiorg101109JIOT20243487627,51539607618
httpsdoiorg101109JIOT20243502222,51539607618
httpsdoiorg101016jfuture202302008,51539607618
httpsdoiorg101109COMST20243430368,51539607618
httpsdoiorg101109TVT20243481462,51539607618
httpsdoiorg101109OJCS20243497335,51539607618
httpsdoiorg101109COMST20243427324,51539607618
httpsdoiorg101109JIOT20243487627,51539607618
httpsdoiorg101109TVT20243493463,51539607719
httpsdoiorg101109TPWRS20243502639,51539607974
httpsdoiorg101016jjclinepi2024111636,51539608286
httpsdoiorg101016jbiocon2024110648,51539608440
httpsdoiorg101016jatech2024100710,51539608440
httpsdoiorg101109TCOMM20243462681,51539608643
httpsdoiorg101109COMST20243471950,51539608643
httpsdoiorg101109TWC20243501297,51539608643
httpsdoiorg101109TVLSI20243497166,51539608805
httpsdoiorg101109JSEN20243439376,51539608805
httpsdoiorg101109TNNLS20243358858,51539608948
httpsdoiorg101109TVT20243433035,51539608966
httpsdoiorg101109TNNLS20233329249,51539608987
httpsdoiorg101109TNNLS20233329249,51539608987
httpsdoiorg101016jjbi2024104662,51539608987
httpsdoiorg101109TDSC20243424455,51539609247
httpsdoiorg101109TBDATA20243423699,51539609247
httpsdoiorg101109COMST20243423319,51539609247
httpsdlacmorgdoiproceedings1011453460620,51539609350
httpsdoiorg101109TIV20243485568,51539609464
httpsdlacmorgdoiproceedings1011453685088,51539609589
httpsdoiorg101109TAI20243355362,51539609686
httpsdoiorg101016jsusoc202312001,51539610106
httpsdlacmorgdoiproceedings1011453603273,51539610277
httpsdlacmorgdoiproceedings1011452742854,51539610510
httpsdlacmorgdoiproceedings1011452756594,51539610510
httpsdoiorg101109TCE20243478767,51539610767
httpsdoiorg101016jjclepro2024140621,51539610767
httpsdoiorg101109MNET20243483930,51539610780
httpsdoiorg101109MNET20243398724,51539610885
httpsdoiorg101109TNNLS20243441597,51539610885
httpsdoiorg101109TNNLS20243441597,51539610885
httpsdoiorg101109JIOT20243501294,51539610931
httpsdoiorg101109TNSM20243450993,51539610931
httpsdoiorg101109JBHI20243486966,51539610931
httpsdoiorg101109JBHI20243486966,51539610931
httpsdoiorg101109TNSM20243450993,51539610931
httpsdoiorg101109TSC20243436648,51539611166
httpsdoiorg101016jcose2023103299,51539611343
httpsdoiorg101016jcose2023103299,51539611343
httpsdoiorg101016jfuture202312029,51539611382
httpsdoiorg101016jfuture202312029,51539611382
httpsdoiorg101016jatech2024100609,51539611607
httpsdoiorg101016jmeasen2024101409,51539611616
httpsdoiorg101109JIOT20243492721,51539607648
httpsdoiorg101109JIOT20243492721,51539607648
httpsdoiorg101109JIOT20243491362,51539607648
httpsdoiorg101109JIOT20243491362,51539607648
httpsdoiorg101109TVT20243453333,51539607914
httpsdoiorg101109OJCOMS20243400161,51539607916
httpsdoiorg101109TCE20243438160,51539607916
httpsdoiorg101109MCE20243387049,51539607916
httpsdoiorg101109TCE20243438160,51539607916
httpsdoiorg101016jdcan202408014,51539607916
httpsdoiorg101109TCE20243438160,51539607916
httpsdoiorg101016jknosys2024111576,51539608276
httpsdoiorg101016jknosys2024111576,51539608276
httpsdoiorg101016jknosys2024111576,51539608276
httpsdoiorg101016jtechfore2024123556,51539608276
httpsdoiorg101016jtechfore2024123556,51539608276
httpsdoiorg101016jtechfore2024123556,51539608276
httpsdoiorg101016jstrueco202405010,51539608276
httpsdoiorg101016jstrueco202405010,51539608276
httpsdoiorg101016jstrueco202405010,51539608276
httpsdoiorg101109TCE20243384455,51539608276
httpsdoiorg101109TIV20243453511,51539608276
httpsdoiorg101016jcaeai2024100269,51539608297
httpsdoiorg101016jclinbiochem2024110861,51539608345
httpsdoiorg101016jclinbiochem2024110861,51539608345
httpsdoiorg101016jejrad2024111790,51539608495
httpsdoiorg101016jdcan202403004,51539608578
httpsdoiorg101109TVT20243392944,51539608578
httpsdoiorg101109TVT20243392944,51539608578
httpsdoiorg101109JIOT20243476669,51539608578
httpsdlacmorgdoiproceedings1011453573834,51539608774
httpsdoiorg101109TASE20243425949,51539609068
httpsdoiorg101109TASE20243425949,51539609068
httpsdoiorg101016jsegan2024101530,51539609838
httpsdoiorg101016jjbusres2023113909,51539609861
httpsdoiorg101016jmeasen2023100706,51539609927
httpsdoiorg101016jmeasen2023100706,51539609927
httpsdoiorg101016jjksuci2024102036,51539609944
httpsdoiorg101016jphycom2023102084,51539609944
httpsdoiorg101016jbcra2024100242,51539609971
httpsdoiorg101016jcompchemeng2023108295,51539610489
httpsdoiorg101016jcompchemeng2023108295,51539610489
httpsdlacmorgdoiproceedings1011453531056,51539610533
httpsdoiorg101109JIOT20243468950,51539610538
httpsdoiorg101109TCAD20243416865,51539610538
httpsdoiorg101109JIOT20243462412,51539610602
httpsdoiorg101109JIOT20243462412,51539610602
httpsdoiorg101109JIOT20243462412,51539610602
httpsdoiorg101109LCOMM20243494030,51539610858
httpsdoiorg101109TVT20243433035,51539610858
httpsdoiorg101016jtechfore2024123556,51539610858
httpsdoiorg101016jcomnet2023109663,51539610858
httpsdoiorg101016jtechfore2024123345,51539610858
httpsdoiorg101109TVT20243489629,51539610858
httpsdoiorg101109COMST20243432871,51539611051
httpsdoiorg101109COMST20243432871,51539611051
httpsdoiorg101109TAP20243468458,51539611195
httpsdoiorg101109TVLSI20243486368,51539611195
httpsdoiorg101016jijhm2023103633,51539611195
httpsdoiorg101109TVLSI20243469217,51539611195
httpsdoiorg101016jjnca2024103986,51539611672
httpsdoiorg101109TPAMI20243432552,51539607704
httpsdoiorg101109TG20243461510,51539607745
httpsdoiorg101109TASE20243377291,51539608167
httpsdoiorg101016jmaturitas2024108116,51539608484
httpsdoiorg101016jejrad2024111534,51539608525
httpsdoiorg1017775CSEEJPES202108430,51539609577
httpsdoiorg101109TFUZZ20243412971,51539609742
httpsdoiorg101109TDSC20243446864,51539609742
httpsdoiorg101109TFUZZ20243412971,51539609742
httpsdoiorg101016jjksuci2024102036,51539609942
httpsdoiorg101016jijepes2023109558,51539609984
httpsdoiorg101016jijepes2023109558,51539609984
httpsdoiorg101016jasej2024103094,51539610119
httpsdoiorg101016jbcra2022100119,51539610131
httpsdoiorg101109JIOT20243470322,51539610392
httpsdoiorg101109TDSC20243476483,51539610392
httpsdoiorg101109JIOT20243485674,51539610392
httpsdoiorg101016jjksuci202207007,51539610429
httpsdoiorg101016jcompchemeng2023108295,51539610493
httpsdoiorg101016jcompchemeng2023108295,51539610493
httpsdoiorg101109TCCN20243502493,51539610903
httpsdoiorg101016jmeasen2024101176,51539611462
httpsdoiorg101016jmeasen2024101176,51539611462
httpsdoiorg101016jiot2023100959,51539611488
httpsdoiorg101016jiot2023100959,51539611488
httpsdoiorg101016jiot2023100959,51539611488
httpsdoiorg101016jiot2023100959,51539611488
httpsdoiorg101016jiot2023100959,51539611488
httpsdoiorg101016jiot2023100959,51539611488
httpsdoiorg101109TIV20233335862,51539607799
httpsdoiorg101109JBHI20223223798,51539607873
httpsdoiorg101109JBHI20223223798,51539607873
httpsdoiorg101109RBME20243485022,51539608018
httpsdoiorg101016jlwt2024116674,51539608376
httpsdoiorg101016jejrad2024111790,51539608505
httpsdoiorg101016jejrad2024111790,51539608505
httpsdoiorg101016jejrad2024111790,51539608505
httpsdoiorg101109TNSM20243506754,51539608789
httpsdoiorg101109JSAC20243460063,51539608789
httpsdoiorg101109TCCN20243454256,51539608789
httpsdoiorg101109TCCN20243454256,51539608789
httpsdoiorg101109TCCN20243480045,51539608797
httpsdoiorg101109TNSE20243482327,51539608797
httpsdoiorg101109TVT20243463420,51539608797
httpsdoiorg101109TBDATA20243433433,51539608856
httpsdoiorg101109TCE20243474744,51539608856
httpsdoiorg101109TETCI20243437202,51539608856
httpsdoiorg101109TCE20243474744,51539608856
httpsdoiorg101109TSC20243411450,51539609163
httpsdoiorg101109TDSC20243429503,51539609163
httpsdoiorg101109TSC20243411450,51539609163
httpsdoiorg101016jfuture202305006,51539609993
httpsdoiorg101016jbcra2024100241,51539609993
httpsdoiorg101109JIOT20243476149,51539610530
httpsdoiorg101109JIOT20243476149,51539610530
httpsdoiorg101109JIOT20243461709,51539610801
httpsdoiorg101109JIOT20243470322,51539610801
httpsdoiorg101016jjksuci2024102134,51539611269
httpsdoiorg101016jiot2024101437,51539611509
httpsdoiorg101109TMRB20243503922,51539607829
httpsdoiorg101016jtechfore2024123877,51539607969
httpsdoiorg101109TBDATA20223190835,51539607983
httpsdoiorg101109TCE20243434971,51539607983
httpsdoiorg101109JIOT20243486005,51539607983
httpsdoiorg101109TWC20243401184,51539607983
httpsdoiorg101109TBDATA20223190835,51539607983
httpsdoiorg101109TDSC20243476533,51539607983
httpsdoiorg101109TNNLS20243401711,51539608139
httpsdlacmorgdoiproceedings1011453424978,51539608139
httpsdoiorg101016jclinbiochem2024110861,51539608341
httpsdoiorg101016jcogsys2024101231,51539608368
httpsdoiorg101016jcogsys2024101290,51539608368
httpsdoiorg101016jcogsys2024101290,51539608368
httpsdoiorg101016jmaturitas2024108116,51539608487
httpsdoiorg101109JSAC20243460063,51539608787
httpsdoiorg101109TCCN20243454256,51539608787
httpsdoiorg101109TCCN20243454256,51539608787
httpsdoiorg101109TFUZZ20243363213,51539609017
httpsdoiorg101109TCOMM20243443729,51539609110
httpsdoiorg101109TAP20243444316,51539609110
httpsdoiorg101109JLT20243450581,51539609110
httpsdoiorg101109TAP20243503915,51539609110
httpsdlacmorgdoiproceedings1011453379247,51539609286
httpsdoiorg101109TMC20243497934,51539609429
httpsdoiorg101109TDSC20243429203,51539609429
httpsdoiorg101016jbcra2024100226,51539609933
httpsdoiorg101109JIOT20243486331,51539610027
httpsdoiorg101016jdcan202407008,51539610027
httpsdoiorg101109TNET20243462539,51539610027
httpsdoiorg101109TSC20243478730,51539610027
httpsdoiorg101109JIOT20243486331,51539610027
